network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1690,1707,1743,,,,,,,1708,4967,4976,5010,,,,
testnet,default,transfer-erc20-test,,,0,488,503,542,,,,,,,506,3765,3794,3829,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,431,440,477,,,,,441,4669,,,4669,4728,,,443,7862
testnet,default,transfer-cadence-test,,,0,456,464,502,,,,,465,3637,,,3683,6952,,,466,6753
mainnet,default,transfer-test,,,0,365,403,409,,,,,,,404,6640,6646,6651,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,558,567,634,,,,,567,7284,,,7297,7361,,,568,8332
testnet,ALCHEMY_URL,transfer-test,,,0,486,505,575,,,,,,,506,3807,3826,3861,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,366,402,445,,,,,,,404,3675,3725,3771,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,588,603,639,,,,,,,603,7083,7132,7162,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,425,453,465,,,,,,,454,3503,3521,3526,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,338,352,361,,,,,,,355,6593,6617,6624,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,281,304,309,,,,,,,305,6546,6569,6573,,,,
mainnet,default,headless-kittypunch-swap-1,0,20808,,,,,20832,29084,29129,47594,,,,,,,47634,54238,,
