network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,1,661,663,718,,,,,,,,,662,3943,3984,4014,,,,
testnet,default,transfer-erc20-test,,,0,679,708,743,,,,,,,,,711,3964,4007,4041,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,289,301,359,,,,,,,302,4488,,,4531,4590,,,303,7647
testnet,default,transfer-cadence-test,,,0,451,464,499,,,,,,,465,4674,,,4693,6838,,,467,6765
mainnet,default,transfer-test,,,0,829,856,861,,,,,,,,,857,7095,7111,7116,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,523,551,626,,,,,,,552,9017,,,9050,9096,,,553,12123
testnet,ALCHEMY_URL,transfer-test,,,0,424,452,489,,,,,,,,,453,3725,3727,3772,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,403,401,436,,,,,,,,,405,3641,3681,3709,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,587,603,633,,,,,,,,,604,7159,7192,7226,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,363,403,408,,,,,,,,,404,3433,3471,3475,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,278,301,310,,,,,,,,,304,3335,3368,3374,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,567,605,610,,,,,,,,,605,6841,6883,6888,,,,
mainnet,default,headless-kittypunch-swap-1,0,20564,,,,,20595,29636,,,29683,48356,,,,,,,48395,61288,,
mainnet,default,headless-kittypunch-swap-3,0,17960,,,,,17997,27156,,,27189,42864,,,,,,,42908,50274,,
mainnet,default,headless-kittypunch-swap-4,0,1729,,,,,,,1756,8131,8136,23976,,,,,,,24008,31380,,
