network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,476,508,532,,,509,3679,3695,3713,,
testnet,default,transfer-erc20-test,0,350,354,377,,,356,6737,6778,6799,,
testnet,default,transfer-cadence-soft-finality-test,0,638,685,739,686,3899,,,3906,3960,688,8125
testnet,default,transfer-cadence-test,0,295,341,375,342,4570,,,4570,7073,343,7740
mainnet,default,transfer-test,0,618,658,683,,,659,7083,7128,7152,,
mainnet,default,transfer-cadence-soft-finality-test,0,876,886,1655,887,5474,,,5512,5578,888,10769
testnet,ALCHEMY_URL,transfer-test,0,1050,1061,1106,,,1061,4394,4445,4475,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,771,808,851,,,811,4108,4147,4176,,
mainnet,ALCHEMY_URL,transfer-test,0,349,354,382,,,354,6856,6861,6904,,
testnet,QUICKNODE_URL,transfer-test,1,307,354,378,,,355,6743,6759,6778,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,240,252,275,,,255,6635,6672,6692,,
mainnet,QUICKNODE_URL,transfer-test,0,375,403,428,,,404,6827,6859,6883,,
