network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,482,502,533,,,,,,,,,503,3724,3773,3804,,,,
testnet,default,transfer-erc20-test,,,0,605,604,641,,,,,,,,,607,3836,3884,3915,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,476,513,569,,,,,,,514,4697,,,4729,4787,,,516,7806
testnet,default,transfer-cadence-test,,,0,385,403,480,,,,,,,404,4637,,,4678,6812,,,406,6729
mainnet,default,transfer-test,,,0,272,302,308,,,,,,,,,303,6545,6579,6585,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,697,707,756,,,,,,,708,7655,,,7687,7754,,,709,12941
testnet,ALCHEMY_URL,transfer-test,,,0,416,455,497,,,,,,,,,456,3739,3781,3808,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,374,400,444,,,,,,,,,404,3688,3726,3758,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,584,602,630,,,,,,,,,603,7040,7082,7118,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,372,405,411,,,,,,,,,406,3441,3487,3493,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,340,352,363,,,,,,,,,355,6596,6646,6653,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,354,354,360,,,,,,,,,355,6598,6635,6641,,,,
mainnet,default,headless-kittypunch-swap-1,0,20970,,,,,20995,29343,,,29345,47868,,,,,,,47897,60451,,
mainnet,default,headless-kittypunch-swap-2,0,1936,,,,,,,1984,7811,7827,26564,,,,,,,26594,32934,,
