providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),GetBalance_Await_hash(waiting),GetBalance_Await_hash(completed),GetBalance_Await_receipt->Change(waiting),GetBalance_Await_receipt->Change(completed),WaitForTransactionExecuted(waiting),WaitForTransactionExecuted(completed),WaitForTransactionReceiptAction(waiting),WaitForTransactionReceiptAction(completed),WaitForTransactionSealed(waiting),WaitForTransactionSealed(completed)
default,transfer-test,0,865,900,1017,7750,7846,,,900,7755,,
default,transfer-erc20-test,0,812,850,940,7550,7662,,,850,7560,,
default,transfer-cadence-soft-finality-test,0,747,650,830,6200,6393,650,6292,,,650,8670
default,transfer-cadence-test,0,558,500,725,7000,8558,500,7110,,,500,9540
ALCHEMY_URL,transfer-test,0,2004,2000,2154,60000,120287,,,2000,92016,,
ALCHEMY_URL,transfer-erc20-test,0,1955,1950,2261,60000,120399,,,1950,91969,,
