network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,518,551,587,,,,,,,552,7046,7078,7112,,,,
testnet,default,transfer-erc20-test,,,0,488,506,546,,,,,,,509,3820,3847,3884,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,624,633,672,,,,,634,3778,,,3812,3875,,,635,6945
testnet,default,transfer-cadence-test,,,0,474,510,568,,,,,511,4771,,,4785,6518,,,512,6852
mainnet,default,transfer-test,,,0,577,606,616,,,,,,,607,6887,6917,6926,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,347,367,419,,,,,368,7901,,,7907,7959,,,369,8955
testnet,ALCHEMY_URL,transfer-test,,,0,574,603,653,,,,,,,605,3961,3968,4023,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,471,504,557,,,,,,,507,3847,3877,3914,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,689,701,910,,,,,,,704,7406,7430,7473,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,354,353,362,,,,,,,353,3424,3425,3434,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,253,252,264,,,,,,,254,3321,3321,3331,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,480,503,512,,,,,,,504,6779,6803,6812,,,,
mainnet,default,headless-kittypunch-swap-1,0,21167,,,,,21172,29504,29532,47850,,,,,,,47852,54328,,
