network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,680,710,780,,,711,7591,7595,7665,,
testnet,default,transfer-erc20-test,0,634,660,731,,,662,7537,7586,7655,,
testnet,default,transfer-cadence-soft-finality-test,0,619,668,779,669,6081,,,6110,6202,670,9381
testnet,default,transfer-cadence-test,0,619,648,741,649,7179,,,7199,10205,651,10491
mainnet,default,transfer-test,0,757,759,836,,,760,4529,4548,4624,,
testnet,ALCHEMY_URL,transfer-test,0,1315,1360,1651,,,1361,9204,9245,9538,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1152,1163,1427,,,1166,5888,5925,6035,,
mainnet,ALCHEMY_URL,transfer-test,0,698,710,809,,,711,7969,7986,8087,,
testnet,QUICKNODE_URL,transfer-test,0,652,657,727,,,658,7532,7577,7647,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,633,659,731,,,662,7535,7577,7647,,
mainnet,QUICKNODE_URL,transfer-test,0,833,859,936,,,860,7860,7892,7968,,
