network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,763,764,824,,,,,,,,,765,4028,4030,4065,,,,
testnet,default,transfer-erc20-test,,,0,503,512,552,,,,,,,,,515,7013,7044,7081,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,460,471,510,,,,,,,471,4706,,,4708,5071,,,473,6809
testnet,default,transfer-cadence-test,,,0,367,400,485,,,,,,,401,3553,,,3568,6834,,,403,7711
mainnet,default,transfer-test,,,0,674,713,723,,,,,,,,,714,7001,7042,7051,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,471,499,552,,,,,,,500,6763,,,6774,6843,,,501,9855
testnet,ALCHEMY_URL,transfer-test,,,0,464,510,558,,,,,,,,,511,3831,3878,3918,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,331,357,394,,,,,,,,,360,3640,3677,3711,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,505,510,549,,,,,,,,,511,7063,7093,7306,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,436,459,469,,,,,,,,,460,3530,3573,3582,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,390,408,430,,,,,,,,,410,6692,6736,6746,,,,
mainnet,QUICKNODE_URL,transfer-test,,,1,259,305,315,,,,,,,,,306,6593,6631,6640,,,,
mainnet,default,headless-kittypunch-swap-1,0,21252,,,,,21266,30734,,,30769,49223,,,,,,,49269,55709,,
mainnet,default,headless-kittypunch-swap-3,0,17979,,,,,18005,27626,,,27652,43392,,,,,,,43426,50767,,
mainnet,default,headless-kittypunch-swap-4,0,1707,,,,,,,1738,7836,7878,23733,,,,,,,23752,31128,,
