network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,459,506,532,,,507,6952,6971,7001,,
testnet,default,transfer-erc20-test,0,479,504,533,,,507,6951,6959,6985,,
testnet,default,transfer-cadence-soft-finality-test,0,406,441,507,441,6659,,,6671,6732,442,9852
testnet,default,transfer-cadence-test,0,491,531,572,531,6774,,,6813,9570,533,9968
mainnet,default,transfer-test,0,646,656,780,,,657,7291,7323,7355,,
testnet,ALCHEMY_URL,transfer-test,0,459,502,553,,,503,7147,7156,7205,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,416,455,509,,,456,7066,7075,7120,,
mainnet,ALCHEMY_URL,transfer-test,0,402,405,441,,,404,6983,6996,7032,,
testnet,QUICKNODE_URL,transfer-test,0,354,404,430,,,405,6865,6881,6906,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,370,405,437,,,408,6869,6887,6916,,
mainnet,QUICKNODE_URL,transfer-test,0,386,406,441,,,407,7041,7078,7121,,
