network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1078,1121,1183,,,1122,7927,7942,8004,,
testnet,default,transfer-erc20-test,0,1216,1223,1335,,,1226,4799,4847,4910,,
testnet,default,transfer-cadence-soft-finality-test,0,612,632,746,633,7171,,,7213,7277,635,10365
testnet,default,transfer-cadence-test,0,492,526,589,527,4886,,,4916,7420,528,8127
mainnet,default,transfer-test,0,1026,1072,1144,,,1073,7773,7808,7879,,
mainnet,default,transfer-cadence-soft-finality-test,0,804,804,920,804,7368,,,7386,7556,805,9752
testnet,ALCHEMY_URL,transfer-test,0,871,869,1028,,,869,8115,8115,8250,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,746,764,881,,,766,4617,4633,4748,,
mainnet,ALCHEMY_URL,transfer-test,0,864,867,974,,,868,8344,8371,8472,,
testnet,QUICKNODE_URL,transfer-test,0,626,662,733,,,662,7540,7574,7645,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,613,612,685,,,615,7504,7508,7581,,
mainnet,QUICKNODE_URL,transfer-test,0,868,866,938,,,867,7569,7601,7673,,
