network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,778,816,878,,,,,,,,,816,4457,4490,4550,,,,
testnet,default,transfer-erc20-test,,,0,768,816,882,,,,,,,,,819,4312,4339,4402,,,,
testnet,default,transfer-cadence-soft-finality-test,,,1,599,635,700,,,,,,,636,3939,,,3952,4017,,,638,7137
testnet,default,transfer-cadence-test,,,0,480,516,609,,,,,,,517,4884,,,4909,6138,,,519,7016
mainnet,default,transfer-test,,,0,834,872,943,,,,,,,,,873,4355,4393,4464,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,715,732,918,,,,,,,733,6898,,,6909,7028,,,735,10256
testnet,ALCHEMY_URL,transfer-test,,,0,928,968,1088,,,,,,,,,969,4745,4745,4846,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,736,765,887,,,,,,,,,768,4537,4544,4655,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1071,1071,1182,,,,,,,,,1072,8222,8264,8380,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,843,866,942,,,,,,,,,867,4521,4546,4617,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,843,867,947,,,,,,,,,869,4539,4546,4623,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1071,1071,1144,,,,,,,,,1072,7786,7805,7876,,,,
mainnet,default,headless-kittypunch-swap-1,0,21579,,,,,21594,30194,,,30221,48615,,,,,,,48621,52435,,
mainnet,default,headless-kittypunch-swap-2,0,2826,,,,,,,2875,9055,9104,27783,,,,,,,27820,34681,,
