network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1119,1157,1234,,,,,,,1158,4803,4833,4908,,,,
testnet,default,transfer-erc20-test,,,0,796,811,890,,,,,,,814,4443,4451,4522,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,867,903,1010,,,,,903,4277,,,4277,4386,,,905,8726
testnet,default,transfer-cadence-test,,,0,556,595,688,,,,,595,4014,,,4022,6755,,,597,7347
mainnet,default,transfer-test,,,0,1206,1215,1292,,,,,,,1216,8178,8220,8297,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,631,637,756,,,,,638,7730,,,7733,7852,,,639,13343
testnet,ALCHEMY_URL,transfer-test,,,0,11260,11305,11541,,,,,,,11305,24031,24068,24170,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1104,1107,1360,,,,,,,1110,5490,5496,5590,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1346,1363,1452,,,,,,,1364,9031,9075,9165,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,787,808,883,,,,,,,808,4443,4489,4558,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,636,659,738,,,,,,,662,4292,4301,4373,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,913,912,989,,,,,,,913,7867,7876,7952,,,,
mainnet,default,headless-kittypunch-swap-3,0,18011,,,,,18037,102268,102303,118031,,,,,,,118064,126920,,
