network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,675,708,727,,,709,7120,7124,7143,,
testnet,default,transfer-erc20-test,0,282,305,328,,,307,6705,6717,6738,,
testnet,default,transfer-cadence-soft-finality-test,1,516,551,613,552,5839,,,5886,5940,553,9007
testnet,default,transfer-cadence-test,0,320,361,402,362,6563,,,6606,9932,364,10782
mainnet,default,transfer-test,0,674,712,764,,,713,7165,7184,7213,,
mainnet,default,transfer-cadence-soft-finality-test,0,577,586,651,589,6755,,,6781,7547,591,11025
testnet,ALCHEMY_URL,transfer-test,0,552,558,595,,,559,7062,7083,7109,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,303,306,350,,,309,6814,6824,6855,,
mainnet,ALCHEMY_URL,transfer-test,0,395,405,456,,,406,6858,6873,6904,,
testnet,QUICKNODE_URL,transfer-test,0,426,454,474,,,455,13247,13266,13285,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,274,306,329,,,308,6689,6716,6737,,
mainnet,QUICKNODE_URL,transfer-test,0,519,555,583,,,556,7006,7023,7052,,
