network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,381,405,412,,,406,6659,6678,6684,,
testnet,default,transfer-erc20-test,0,137,152,163,,,155,6392,6421,6429,,
testnet,default,transfer-cadence-soft-finality-test,0,459,468,510,469,5643,,,5656,5697,469,9808
testnet,default,transfer-cadence-test,0,229,239,258,239,5373,,,5377,8746,241,9536
mainnet,default,transfer-test,0,174,204,213,,,206,6459,6474,6481,,
mainnet,default,transfer-cadence-soft-finality-test,0,457,458,508,459,6699,,,6699,6750,460,12971
testnet,ALCHEMY_URL,transfer-test,1,474,506,528,,,507,6870,6874,6899,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,408,407,424,,,410,6786,6836,6863,,
mainnet,ALCHEMY_URL,transfer-test,0,316,352,369,,,353,13091,13096,13108,,
testnet,QUICKNODE_URL,transfer-test,0,146,151,157,,,152,12797,12822,12828,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,141,152,163,,,155,6394,6428,6436,,
mainnet,QUICKNODE_URL,transfer-test,0,234,256,263,,,256,12914,12938,12945,,
