network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,845,851,904,,,,,,,,,852,4236,4271,4307,,,,
testnet,default,transfer-erc20-test,,,0,662,704,763,,,,,,,,,707,4074,4122,4158,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,568,610,664,,,,,,,611,3826,,,3826,3879,,,612,8063
testnet,default,transfer-cadence-test,,,1,346,388,464,,,,,,,388,3602,,,3602,6885,,,390,7814
mainnet,default,transfer-test,,,0,1096,1103,1150,,,,,,,,,1105,4463,4467,4506,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,646,685,787,,,,,,,686,5421,,,5457,5557,,,687,9462
testnet,ALCHEMY_URL,transfer-test,,,0,782,802,896,,,,,,,,,803,4545,4579,4663,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,614,654,741,,,,,,,,,657,4297,4322,4396,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,957,957,1046,,,,,,,,,956,7922,7938,8030,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,513,554,581,,,,,,,,,555,3776,3820,3846,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,387,402,436,,,,,,,,,405,3643,3678,3708,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,867,906,952,,,,,,,,,907,7547,7554,7598,,,,
mainnet,default,headless-kittypunch-swap-3,0,18081,,,,,18112,72550,,,72568,88236,,,,,,,88244,96085,,
mainnet,default,headless-kittypunch-swap-4,0,1769,,,,,,,1816,7745,7753,23556,,,,,,,23581,31450,,
