network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,870,910,1018,,,,,,,910,4498,4543,4605,,,,
testnet,default,transfer-erc20-test,,,0,763,808,919,,,,,,,810,4343,4386,4447,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,596,631,743,,,,,632,4016,,,4056,4172,,,634,8474
testnet,default,transfer-cadence-test,,,0,391,424,506,,,,,425,5987,,,6014,7408,,,427,8115
mainnet,default,transfer-test,,,0,787,807,878,,,,,,,807,7510,7511,7583,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,850,870,1042,,,,,871,6240,,,6258,6448,,,873,10808
testnet,ALCHEMY_URL,transfer-test,,,0,840,855,964,,,,,,,856,4663,4685,4796,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,743,755,905,,,,,,,759,4607,4637,4742,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,826,855,959,,,,,,,856,7869,7903,8010,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,708,752,820,,,,,,,753,4358,4371,4438,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,827,852,928,,,,,,,855,4466,4476,4546,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1094,1104,1177,,,,,,,1105,7802,7837,7908,,,,
mainnet,default,headless-kittypunch-swap-1,0,21423,,,,,21447,30166,30200,48779,,,,,,,48813,52764,,
