network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,549,559,582,,,560,6976,6981,7004,,
testnet,default,transfer-erc20-test,0,322,353,379,,,356,6741,6769,6788,,
testnet,default,transfer-cadence-soft-finality-test,0,549,590,650,590,6791,,,6824,6984,592,11036
testnet,default,transfer-cadence-test,0,393,414,450,415,4572,,,4588,7497,416,7748
mainnet,default,transfer-test,0,531,559,583,,,559,7076,7082,7105,,
testnet,ALCHEMY_URL,transfer-test,0,364,406,453,,,406,6959,6967,7007,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,313,353,384,,,356,6869,6918,6948,,
mainnet,ALCHEMY_URL,transfer-test,0,505,504,531,,,505,6979,7023,7052,,
testnet,QUICKNODE_URL,transfer-test,0,371,401,420,,,402,6776,6820,6838,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,310,355,377,,,357,6749,6772,6791,,
mainnet,QUICKNODE_URL,transfer-test,1,353,354,471,,,355,6962,7013,7037,,
