network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,643,658,688,,,,,,,,,659,3909,3949,3977,,,,
testnet,default,transfer-erc20-test,,,0,432,459,493,,,,,,,,,462,3709,3756,3785,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,442,469,538,,,,,,,470,4755,,,4755,4819,,,472,6916
testnet,default,transfer-cadence-test,,,0,329,362,419,,,,,,,363,4645,,,4690,6564,,,365,6776
mainnet,default,transfer-test,,,0,913,912,943,,,,,,,,,913,7424,7428,7461,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,719,747,820,,,,,,,748,7674,,,7686,7759,,,749,11927
testnet,ALCHEMY_URL,transfer-test,,,0,1452,1468,1694,,,,,,,,,1469,5766,5813,6015,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1593,1615,1727,,,,,,,,,1618,5923,5960,6185,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1584,1612,1839,,,,,,,,,1613,8977,8991,9166,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,547,557,586,,,,,,,,,558,3827,3837,3865,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,544,554,584,,,,,,,,,557,3794,3798,3829,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,614,657,692,,,,,,,,,658,13606,13648,13682,,,,
mainnet,default,headless-kittypunch-swap-1,0,21195,,,,,21219,23990,,,24011,42615,,,,,,,42622,49445,,
mainnet,default,headless-kittypunch-swap-2,0,4827,,,,,,,4863,8387,8422,26853,,,,,,,26874,33710,,
