network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,369,408,428,,,409,3570,3603,3622,,
testnet,default,transfer-erc20-test,0,319,356,380,,,359,3516,3552,3572,,
testnet,default,transfer-cadence-soft-finality-test,0,403,450,503,451,3632,,,3677,3728,453,7854
testnet,default,transfer-cadence-test,0,312,354,386,355,3569,,,3579,6701,357,6754
mainnet,default,transfer-test,0,1191,1211,1239,,,1212,7654,7695,7720,,
mainnet,default,transfer-cadence-soft-finality-test,0,416,451,518,452,7115,,,7159,7242,454,12450
testnet,ALCHEMY_URL,transfer-test,0,1143,1162,1247,,,1163,4932,4972,5054,,
testnet,ALCHEMY_URL,transfer-erc20-test,1,792,814,898,,,817,4490,4503,4608,,
mainnet,ALCHEMY_URL,transfer-test,0,645,661,736,,,662,4226,4256,4341,,
testnet,QUICKNODE_URL,transfer-test,0,324,355,379,,,356,3530,3552,3571,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,309,355,378,,,358,3530,3545,3567,,
mainnet,QUICKNODE_URL,transfer-test,0,1148,1160,1185,,,1161,7600,7637,7661,,
