network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,236,255,260,,,255,3296,3320,3325,,
testnet,default,transfer-erc20-test,0,159,204,214,,,207,3241,3272,3278,,
testnet,default,transfer-cadence-soft-finality-test,0,245,253,293,253,3384,,,3418,3460,255,7551
testnet,default,transfer-cadence-test,0,218,226,246,226,3321,,,3342,6933,228,7481
mainnet,default,transfer-test,0,548,561,568,,,562,6811,6839,6844,,
mainnet,default,transfer-cadence-soft-finality-test,0,4055,4066,4116,4067,9353,,,9374,9723,4069,14562
testnet,ALCHEMY_URL,transfer-test,0,277,306,333,,,306,3494,3528,3562,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,523,561,591,,,564,6930,6943,6957,,
mainnet,ALCHEMY_URL,transfer-test,0,202,203,232,,,204,6534,6581,6612,,
testnet,QUICKNODE_URL,transfer-test,1,174,206,211,,,207,3245,3272,3276,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,180,204,214,,,207,6451,6495,6502,,
mainnet,QUICKNODE_URL,transfer-test,0,264,305,311,,,305,6888,6903,6908,,
