network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,734,765,827,,,765,4277,4291,4352,,
testnet,default,transfer-erc20-test,0,503,515,577,,,518,7276,7306,7363,,
testnet,default,transfer-cadence-soft-finality-test,0,512,514,609,515,4901,,,4905,4994,516,8183
testnet,default,transfer-cadence-test,0,565,606,677,607,5028,,,5055,7439,609,8311
mainnet,default,transfer-test,0,825,868,930,,,869,7676,7704,7771,,
mainnet,default,transfer-cadence-soft-finality-test,0,673,721,827,722,5679,,,5725,5828,723,10065
testnet,ALCHEMY_URL,transfer-test,0,1349,1377,1491,,,1378,8602,8625,8990,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1166,1172,1300,,,1175,8316,8317,8425,,
mainnet,ALCHEMY_URL,transfer-test,0,804,816,1062,,,816,4746,4796,5023,,
testnet,QUICKNODE_URL,transfer-test,0,611,611,672,,,612,7377,7396,7453,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,504,514,575,,,517,7275,7301,7359,,
mainnet,QUICKNODE_URL,transfer-test,0,631,662,725,,,663,7474,7503,7565,,
