network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,734,757,786,,,,,,,,,758,7236,7279,7308,,,,
testnet,default,transfer-erc20-test,,,0,507,554,586,,,,,,,,,557,7005,7025,7052,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,699,724,786,,,,,,,724,5064,,,5103,5165,,,725,8346
testnet,default,transfer-cadence-test,,,0,499,531,579,,,,,,,532,6973,,,6973,8930,,,533,9094
mainnet,default,transfer-test,,,0,921,962,999,,,,,,,,,963,7529,7534,7570,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,735,737,814,,,,,,,737,6650,,,6666,6745,,,738,8813
testnet,ALCHEMY_URL,transfer-test,,,0,1595,1613,1814,,,,,,,,,1613,9313,9342,9436,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1606,1612,1836,,,,,,,,,1615,9017,9027,9145,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1443,1462,1675,,,,,,,,,1463,9137,9150,9358,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,580,610,640,,,,,,,,,611,7091,7120,7148,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,419,453,483,,,,,,,,,456,6901,6917,6943,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,689,706,745,,,,,,,,,707,7325,7330,7366,,,,
mainnet,default,headless-kittypunch-swap-1,0,22131,,,,,22164,24808,,,24852,43557,,,,,,,43573,50447,,
mainnet,default,headless-kittypunch-swap-2,0,2675,,,,,,,2705,6492,6511,25616,,,,,,,25659,32294,,
