network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,915,958,1045,,,,,,,,,959,4456,4485,4529,,,,
testnet,default,transfer-erc20-test,,,0,676,707,758,,,,,,,,,710,4052,4084,4131,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,554,564,652,,,,,,,563,3912,,,3933,4020,,,565,7139
testnet,default,transfer-cadence-test,,,0,468,478,591,,,,,,,478,4711,,,4747,6856,,,480,6807
mainnet,default,transfer-test,,,0,856,855,912,,,,,,,,,856,13867,13908,13964,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,706,720,897,,,,,,,721,8695,,,8705,8835,,,723,11112
testnet,ALCHEMY_URL,transfer-test,,,0,927,957,1113,,,,,,,,,957,4936,4982,5092,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,925,956,1102,,,,,,,,,958,4894,4929,5058,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,908,956,1094,,,,,,,,,956,8384,8393,8509,,,,
testnet,QUICKNODE_URL,transfer-test,,,1,893,905,963,,,,,,,,,906,4405,4423,4480,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,738,755,815,,,,,,,,,757,4258,4286,4344,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,909,953,1011,,,,,,,,,954,7512,7520,7576,,,,
mainnet,default,headless-kittypunch-swap-1,0,21122,,,,,21140,30630,,,30636,49525,,,,,,,49527,56371,,
mainnet,default,headless-kittypunch-swap-2,0,2863,,,,,,,2893,9581,9587,28224,,,,,,,28274,34971,,
