network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,470,505,510,,,506,6745,6782,6787,,
testnet,default,transfer-erc20-test,0,208,252,259,,,255,6489,6531,6536,,
testnet,default,transfer-cadence-soft-finality-test,1,409,415,457,415,5488,,,5494,5536,417,9658
testnet,default,transfer-cadence-test,0,230,237,258,238,6315,,,6323,8623,239,9439
mainnet,default,transfer-test,0,583,608,615,,,609,6854,6881,6886,,
testnet,ALCHEMY_URL,transfer-test,0,379,405,418,,,406,6741,6766,6777,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,214,252,271,,,255,6595,6604,6617,,
mainnet,ALCHEMY_URL,transfer-test,0,383,405,416,,,406,7139,7165,7175,,
testnet,QUICKNODE_URL,transfer-test,0,330,353,357,,,354,6589,6619,6623,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,299,301,309,,,304,6541,6572,6577,,
mainnet,QUICKNODE_URL,transfer-test,0,522,557,563,,,557,6805,6815,6820,,
