network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,775,805,859,,,805,4175,4225,4261,,
testnet,default,transfer-erc20-test,0,795,805,860,,,808,4158,4177,4215,,
testnet,default,transfer-cadence-soft-finality-test,0,515,557,610,558,3779,,,3822,3879,559,7960
testnet,default,transfer-cadence-test,0,292,298,338,299,3483,,,3524,6131,301,6630
mainnet,default,transfer-test,0,1021,1055,1103,,,1056,14118,14148,14193,,
mainnet,default,transfer-cadence-soft-finality-test,0,677,680,761,681,8121,,,8156,8236,682,9179
testnet,ALCHEMY_URL,transfer-test,0,808,853,955,,,854,4673,4678,4771,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,768,807,912,,,809,4537,4584,4703,,
mainnet,ALCHEMY_URL,transfer-test,0,942,954,1071,,,954,4656,4692,4780,,
testnet,QUICKNODE_URL,transfer-test,0,583,606,635,,,606,3857,3878,3907,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,440,452,484,,,455,3685,3732,3760,,
mainnet,QUICKNODE_URL,transfer-test,0,645,652,696,,,653,7243,7255,7293,,
