network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,385,407,460,,,,,,,408,7001,7039,7075,,,,
testnet,default,transfer-erc20-test,,,0,512,510,567,,,,,,,512,3881,3885,3922,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,353,397,450,,,,,398,4633,,,4637,4690,,,399,7809
testnet,default,transfer-cadence-test,,,0,332,375,429,,,,,376,5693,,,5736,7894,,,377,7777
mainnet,default,transfer-test,,,0,1025,1071,1118,,,,,,,1072,7676,7707,7747,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,564,607,710,,,,,607,8261,,,8263,8351,,,609,12605
testnet,ALCHEMY_URL,transfer-test,,,0,689,714,810,,,,,,,715,4342,4392,4485,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,623,663,752,,,,,,,666,4262,4288,4363,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,751,765,839,,,,,,,766,7634,7656,7745,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,483,509,535,,,,,,,509,6966,6988,7014,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,326,356,386,,,,,,,359,6818,6822,6849,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,524,560,607,,,,,,,561,13633,13669,13709,,,,
mainnet,default,headless-kittypunch-swap-1,0,21663,,,,,21691,22928,22969,41343,,,,,,,41385,48496,,
