network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,657,667,699,,,,,,,668,3926,3935,3966,,,,
testnet,default,transfer-erc20-test,,,0,630,662,699,,,,,,,665,3920,3930,3963,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,436,481,514,,,,,482,4672,,,4676,4710,,,484,7825
testnet,default,transfer-cadence-test,,,0,443,458,534,,,,,459,4668,,,4697,7611,,,461,7801
mainnet,default,transfer-test,,,0,919,917,957,,,,,,,918,7507,7549,7588,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,592,598,679,,,,,598,9942,,,9988,10071,,,600,13163
testnet,ALCHEMY_URL,transfer-test,,,0,354,357,398,,,,,,,357,3695,3728,3765,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,360,408,454,,,,,,,411,3698,3730,3766,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,504,510,547,,,,,,,511,6998,7041,7071,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,600,611,650,,,,,,,612,3959,3983,4023,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,536,565,608,,,,,,,568,3914,3939,3980,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,695,719,760,,,,,,,720,7315,7355,7395,,,,
mainnet,default,headless-kittypunch-swap-1,0,20874,,,,,20885,29352,29353,47867,,,,,,,47880,54729,,
