network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,455,454,459,,,,,,,,,455,6689,6711,6715,,,,
testnet,default,transfer-erc20-test,,,0,475,505,514,,,,,,,,,508,3539,3588,3594,,,,
testnet,default,transfer-cadence-soft-finality-test,,,1,407,414,451,,,,,,,415,5616,,,5616,5652,,,416,7692
testnet,default,transfer-cadence-test,,,0,314,322,346,,,,,,,323,4450,,,4450,6478,,,325,6526
mainnet,default,transfer-test,,,0,645,656,662,,,,,,,,,657,6902,6912,6917,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,416,419,467,,,,,,,420,31431,,,31442,31489,,,421,31431
testnet,ALCHEMY_URL,transfer-test,,,1,1068,1109,1185,,,,,,,,,1110,4734,4750,4822,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,729,756,824,,,,,,,,,759,4490,4538,4595,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,506,505,557,,,,,,,,,506,3946,3981,4035,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,246,251,257,,,,,,,,,252,3285,3287,3292,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,265,303,311,,,,,,,,,306,6540,6567,6573,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,566,610,617,,,,,,,,,611,6856,6876,6881,,,,
mainnet,default,headless-kittypunch-swap-1,0,20980,,,,,21011,23760,,,23812,42404,,,,,,,42440,55853,,
mainnet,default,headless-kittypunch-swap-3,0,17839,,,,,17853,21365,,,21409,37115,,,,,,,37149,44499,,
mainnet,default,headless-kittypunch-swap-4,0,1835,,,,,,,1866,5898,5909,21542,,,,,,,21561,34974,,
