providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),GetBalance_Await_hash(waiting),GetBalance_Await_hash(completed),GetBalance_Await_receipt->Change(waiting),GetBalance_Await_receipt->Change(completed),WaitForTransactionExecuted(waiting),WaitForTransactionExecuted(completed),WaitForTransactionReceiptAction(waiting),WaitForTransactionReceiptAction(completed),WaitForTransactionSealed(waiting),WaitForTransactionSealed(completed)
default,transfer-test,0,1414,1400,1500,8150,8452,,,1400,8307,,
default,transfer-erc20-test,0,962,950,1037,7650,7876,,,950,7779,,
default,transfer-cadence-soft-finality-test,0,721,650,1095,7600,7916,650,7804,,,650,10233
default,transfer-cadence-test,0,573,500,706,7250,9638,500,7486,,,500,9627
ALCHEMY_URL,transfer-test,0,2674,2650,3025,17050,17532,,,2650,17375,,
ALCHEMY_URL,transfer-erc20-test,0,2225,2200,2528,16400,16873,,,2200,16729,,
