network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,775,810,874,,,811,7596,7614,7671,,
testnet,default,transfer-erc20-test,0,617,663,724,,,665,7465,7503,7561,,
testnet,default,transfer-cadence-soft-finality-test,0,542,551,647,551,4916,,,4944,5143,553,9320
testnet,default,transfer-cadence-test,0,522,522,599,522,4852,,,4866,7994,524,8146
mainnet,default,transfer-test,0,844,869,929,,,869,8023,8069,8129,,
testnet,ALCHEMY_URL,transfer-test,0,1017,1020,1316,,,1020,8480,8525,8635,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,933,969,1106,,,973,8220,8221,8500,,
mainnet,ALCHEMY_URL,transfer-test,0,1411,1414,1687,,,1414,8823,8846,8968,,
testnet,QUICKNODE_URL,transfer-test,0,643,660,724,,,660,7448,7490,7548,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,561,562,622,,,565,7355,7405,7462,,
mainnet,QUICKNODE_URL,transfer-test,0,1370,1379,1438,,,1380,8248,8273,8332,,
