network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,936,957,1043,,,,,,,,,958,4428,4478,4524,,,,
testnet,default,transfer-erc20-test,,,0,902,907,958,,,,,,,,,910,4385,4430,4518,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,569,575,661,,,,,,,576,4964,,,4994,5083,,,577,7106
testnet,default,transfer-cadence-test,,,0,539,545,631,,,,,,,545,4973,,,4974,6420,,,547,7076
mainnet,default,transfer-test,,,0,798,806,864,,,,,,,,,807,7361,7410,7467,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,734,778,967,,,,,,,779,5751,,,5767,5883,,,780,10370
testnet,ALCHEMY_URL,transfer-test,,,0,884,908,1046,,,,,,,,,909,4941,4944,5085,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,815,857,992,,,,,,,,,861,4871,4892,5022,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1047,1061,1214,,,,,,,,,1062,5087,5090,5763,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,680,707,761,,,,,,,,,708,4187,4221,4274,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,662,706,764,,,,,,,,,709,4172,4175,4229,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,625,655,717,,,,,,,,,656,7212,7230,7287,,,,
mainnet,default,headless-kittypunch-swap-1,0,22041,,,,,22056,31677,,,31707,50446,,,,,,,50485,57471,,
mainnet,default,headless-kittypunch-swap-2,0,3422,,,,,,,3451,10164,10208,28906,,,,,,,28934,35725,,
