network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,330,357,381,,,358,3558,3573,3596,,
testnet,default,transfer-erc20-test,0,291,307,334,,,310,3510,3524,3548,,
testnet,default,transfer-cadence-soft-finality-test,0,391,435,493,435,3633,,,3650,3707,437,6815
testnet,default,transfer-cadence-test,0,322,364,403,365,3567,,,3580,6940,367,7804
mainnet,default,transfer-test,0,607,612,636,,,613,7039,7048,7071,,
mainnet,default,transfer-cadence-soft-finality-test,0,1108,1151,1225,1152,6301,,,6305,6372,1153,9471
testnet,ALCHEMY_URL,transfer-test,0,519,560,600,,,561,3906,3931,3958,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,310,355,398,,,359,3642,3684,3733,,
mainnet,ALCHEMY_URL,transfer-test,0,722,764,796,,,765,7321,7348,7388,,
testnet,QUICKNODE_URL,transfer-test,0,250,254,274,,,255,3416,3420,3439,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,257,254,278,,,257,3435,3476,3497,,
mainnet,QUICKNODE_URL,transfer-test,0,283,306,330,,,307,6902,6939,6975,,
