network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,615,617,636,,,618,6996,6998,7016,,
testnet,default,transfer-erc20-test,0,437,460,482,,,463,3623,3630,3651,,
testnet,default,transfer-cadence-soft-finality-test,0,427,472,526,473,3659,,,3689,3741,475,6831
testnet,default,transfer-cadence-test,0,335,380,415,381,3529,,,3548,6966,383,7750
mainnet,default,transfer-test,0,511,511,536,,,512,6943,6946,6970,,
mainnet,default,transfer-cadence-soft-finality-test,0,502,520,588,521,9460,,,9502,9570,523,11523
testnet,ALCHEMY_URL,transfer-test,0,1036,1073,1156,,,1074,4697,4699,4769,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,824,868,947,,,871,4364,4397,4472,,
mainnet,ALCHEMY_URL,transfer-test,0,989,1024,1131,,,1024,4631,4654,4737,,
testnet,QUICKNODE_URL,transfer-test,0,326,356,376,,,357,3518,3523,3542,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,301,306,329,,,309,3473,3474,3495,,
mainnet,QUICKNODE_URL,transfer-test,0,472,511,536,,,512,6949,6995,7020,,
