network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1104,1122,1180,,,1123,7892,7910,7967,,
testnet,default,transfer-erc20-test,0,626,663,724,,,666,7445,7459,7517,,
testnet,default,transfer-cadence-soft-finality-test,0,1347,1349,1444,1350,5781,,,5794,5885,1352,10158
testnet,default,transfer-cadence-test,0,480,488,576,489,7034,,,7075,10175,491,10314
mainnet,default,transfer-test,0,805,818,880,,,818,7629,7659,7720,,
mainnet,default,transfer-cadence-soft-finality-test,0,824,847,951,848,7839,,,7844,7947,849,14446
testnet,ALCHEMY_URL,transfer-test,0,1840,1889,2139,,,1889,9737,9753,9994,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1656,1683,1922,,,1686,9451,9496,9606,,
mainnet,ALCHEMY_URL,transfer-test,0,1110,1124,1366,,,1124,8508,8526,8648,,
testnet,QUICKNODE_URL,transfer-test,0,564,564,622,,,565,7327,7352,7409,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,609,612,678,,,614,7346,7347,7410,,
mainnet,QUICKNODE_URL,transfer-test,0,828,868,930,,,869,7679,7712,7773,,
