network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,976,1004,1090,,,1004,4298,4324,4359,,
testnet,default,transfer-erc20-test,0,557,604,653,,,607,3899,3933,3970,,
testnet,default,transfer-cadence-soft-finality-test,0,461,467,530,467,4720,,,4738,4786,468,7897
testnet,default,transfer-cadence-test,0,452,456,540,456,3659,,,3678,6543,458,6858
mainnet,default,transfer-test,0,550,556,566,,,557,6842,6853,6862,,
mainnet,default,transfer-cadence-soft-finality-test,0,469,507,577,507,6027,,,6033,6088,509,9145
testnet,ALCHEMY_URL,transfer-test,0,601,601,636,,,602,3903,3924,3955,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,439,453,489,,,456,3717,3731,3778,,
mainnet,ALCHEMY_URL,transfer-test,0,1034,1057,1164,,,1058,8168,8201,8269,,
testnet,QUICKNODE_URL,transfer-test,0,359,403,412,,,404,3471,3477,3485,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,257,302,315,,,305,6577,6590,6600,,
mainnet,QUICKNODE_URL,transfer-test,0,430,452,462,,,453,6736,6779,6788,,
