network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,877,918,972,,,919,4205,4235,4270,,
testnet,default,transfer-erc20-test,0,579,617,656,,,619,3914,3935,3972,,
testnet,default,transfer-cadence-soft-finality-test,0,447,455,509,455,4708,,,4743,4780,456,7878
testnet,default,transfer-cadence-test,0,483,522,573,523,4798,,,4808,7224,524,7912
mainnet,default,transfer-test,0,1118,1123,1147,,,1123,7558,7602,7626,,
mainnet,default,transfer-cadence-soft-finality-test,0,805,822,901,822,6842,,,6846,6989,824,11115
testnet,ALCHEMY_URL,transfer-test,0,708,715,772,,,715,4107,4141,4197,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,676,715,780,,,716,4102,4136,4196,,
mainnet,ALCHEMY_URL,transfer-test,0,773,816,867,,,816,7456,7503,7549,,
testnet,QUICKNODE_URL,transfer-test,0,652,663,683,,,664,7048,7097,7116,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,455,459,481,,,461,3622,3625,3644,,
mainnet,QUICKNODE_URL,transfer-test,0,483,510,534,,,510,6938,6939,6962,,
