network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,619,656,665,,,,,,,,,657,6962,6978,6986,,,,
testnet,default,transfer-erc20-test,,,0,302,303,315,,,,,,,,,306,6578,6619,6630,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,440,483,529,,,,,,,484,6767,,,6769,6815,,,485,8856
testnet,default,transfer-cadence-test,,,0,263,266,307,,,,,,,267,6546,,,6556,9584,,,268,9671
mainnet,default,transfer-test,,,0,987,1006,1015,,,,,,,,,1006,7287,7320,7329,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,514,532,611,,,,,,,533,10562,,,10593,10642,,,534,11573
testnet,ALCHEMY_URL,transfer-test,,,0,727,759,810,,,,,,,,,760,7372,7416,7466,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,561,604,656,,,,,,,,,607,7144,7171,7207,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,487,507,539,,,,,,,,,507,6999,7021,7057,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,291,302,311,,,,,,,,,303,6580,6605,6613,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,317,354,367,,,,,,,,,357,6630,6651,6661,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,539,555,565,,,,,,,,,556,6839,6855,6864,,,,
mainnet,default,headless-kittypunch-swap-1,0,21272,,,,,21315,23979,,,24006,42314,,,,,,,42353,48817,,
mainnet,default,headless-kittypunch-swap-2,0,2842,,,,,,,2871,6193,6210,25330,,,,,,,25353,31972,,
mainnet,default,headless-kittypunch-swap-3,0,18003,,,,,18041,21486,,,21536,37253,,,,,,,37256,44598,,
mainnet,default,headless-kittypunch-swap-4,0,1581,,,,,,,1613,5599,5606,21482,,,,,,,21511,28859,,
