network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,727,757,797,,,758,7380,7413,7454,,
testnet,default,transfer-erc20-test,0,626,657,700,,,660,7281,7324,7366,,
testnet,default,transfer-cadence-soft-finality-test,0,709,728,810,728,7139,,,7170,7245,730,10373
testnet,default,transfer-cadence-test,0,396,415,477,415,5726,,,5742,8675,417,8956
mainnet,default,transfer-test,0,800,808,862,,,809,7525,7550,7601,,
mainnet,default,transfer-cadence-soft-finality-test,0,892,907,1003,908,7319,,,7350,7446,909,12777
testnet,ALCHEMY_URL,transfer-test,0,1016,1061,1129,,,1062,7864,7875,7941,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,871,909,979,,,911,7707,7722,7783,,
mainnet,ALCHEMY_URL,transfer-test,0,701,709,761,,,710,7425,7467,7517,,
testnet,QUICKNODE_URL,transfer-test,0,566,607,648,,,608,7234,7275,7315,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,473,506,550,,,508,7136,7168,7210,,
mainnet,QUICKNODE_URL,transfer-test,0,609,654,709,,,655,7379,7398,7451,,
