network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,982,1025,1095,,,,,,,1026,7877,7911,7976,,,,
testnet,default,transfer-erc20-test,,,0,747,765,837,,,,,,,767,7618,7659,7725,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,789,790,887,,,,,790,6361,,,6405,6502,,,792,9670
testnet,default,transfer-cadence-test,,,0,658,658,755,,,,,659,7353,,,7399,10236,,,660,10667
mainnet,default,transfer-test,,,0,1117,1122,1204,,,,,,,1123,7857,7868,7943,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,584,623,735,,,,,623,8238,,,8276,8389,,,625,10537
testnet,ALCHEMY_URL,transfer-test,,,0,2087,2091,2335,,,,,,,2092,9746,9796,9916,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,2241,2247,2501,,,,,,,2250,10320,10364,10484,,,,
mainnet,ALCHEMY_URL,transfer-test,,,1,1489,1530,1774,,,,,,,1529,6138,6173,6299,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,743,766,836,,,,,,,766,7620,7664,7729,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,660,663,735,,,,,,,665,7510,7551,7617,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,805,816,888,,,,,,,817,7538,7550,7621,,,,
mainnet,default,headless-kittypunch-swap-1,0,22100,,,,,22106,25013,25046,43735,,,,,,,43749,57230,,
