network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,567,607,629,,,,,,,,,608,6968,6982,7001,,,,
testnet,default,transfer-erc20-test,,,0,417,460,483,,,,,,,,,463,6831,6843,6861,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,381,406,427,,,,,,,406,5537,,,5563,5584,,,408,8608
testnet,default,transfer-cadence-test,,,0,410,436,456,,,,,,,437,5560,,,5593,7825,,,438,8636
mainnet,default,transfer-test,,,0,902,911,936,,,,,,,,,912,7344,7365,7389,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,635,639,705,,,,,,,640,8371,,,8397,8463,,,641,10476
testnet,ALCHEMY_URL,transfer-test,,,0,901,918,979,,,,,,,,,919,7588,7603,7655,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,804,815,885,,,,,,,,,818,7564,7566,7636,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,730,764,823,,,,,,,,,765,7455,7503,7560,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,596,611,631,,,,,,,,,612,6993,7040,7059,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,337,357,380,,,,,,,,,360,3522,3522,3543,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,529,561,586,,,,,,,,,561,6993,7039,7063,,,,
mainnet,default,headless-kittypunch-swap-3,0,17848,,,,,17856,26398,,,26429,42127,,,,,,,42146,49498,,
mainnet,default,headless-kittypunch-swap-4,0,1589,,,,,,,1636,7310,7356,23027,,,,,,,23075,30431,,
