network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,653,657,714,,,658,7420,7446,7502,,
testnet,default,transfer-erc20-test,0,625,657,718,,,660,7425,7442,7501,,
testnet,default,transfer-cadence-soft-finality-test,0,564,610,704,611,6004,,,6049,6146,612,9300
testnet,default,transfer-cadence-test,0,507,507,585,508,4855,,,4856,8869,509,9258
mainnet,default,transfer-test,0,618,661,716,,,662,4356,4360,4420,,
testnet,ALCHEMY_URL,transfer-test,0,898,912,1039,,,912,8444,8445,8564,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,819,860,1009,,,863,8123,8141,8277,,
mainnet,ALCHEMY_URL,transfer-test,0,1141,1160,1274,,,1161,5357,5362,5473,,
testnet,QUICKNODE_URL,transfer-test,0,686,709,765,,,710,7484,7532,7588,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,598,612,674,,,615,7379,7389,7449,,
mainnet,QUICKNODE_URL,transfer-test,0,519,557,613,,,558,7510,7546,7607,,
