network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,1287,1307,1350,,,1307,7823,7849,7883,,
testnet,default,transfer-erc20-test,0,937,953,994,,,956,7486,7495,7551,,
testnet,default,transfer-cadence-soft-finality-test,0,604,633,721,633,7420,,,7466,7502,635,10606
testnet,default,transfer-cadence-test,0,609,643,848,643,6043,,,6043,8916,645,9546
mainnet,default,transfer-test,0,709,714,723,,,715,7003,7044,7054,,
mainnet,default,transfer-cadence-soft-finality-test,0,474,506,574,507,7580,,,7581,7637,508,10762
testnet,ALCHEMY_URL,transfer-test,0,1148,1154,1196,,,1154,7689,7705,7737,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,969,1007,1044,,,1010,7524,7545,7579,,
mainnet,ALCHEMY_URL,transfer-test,0,1023,1056,1179,,,1057,8530,8557,8611,,
testnet,QUICKNODE_URL,transfer-test,0,411,453,462,,,454,6733,6774,6782,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,250,251,263,,,254,6521,6545,6554,,
mainnet,QUICKNODE_URL,transfer-test,0,459,501,510,,,502,6775,6786,6795,,
