network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,706,716,801,,,,,,,,,716,4213,4240,4285,,,,
testnet,default,transfer-erc20-test,,,0,631,667,716,,,,,,,,,669,4048,4088,4133,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,416,429,476,,,,,,,429,4818,,,4818,4865,,,431,6956
testnet,default,transfer-cadence-test,,,0,380,381,447,,,,,,,381,4652,,,4671,6828,,,383,7838
mainnet,default,transfer-test,,,0,1144,1173,1230,,,,,,,,,1174,7729,7757,7813,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,593,617,794,,,,,,,618,7133,,,7151,7259,,,619,10432
testnet,ALCHEMY_URL,transfer-test,,,0,886,918,1047,,,,,,,,,918,4885,4902,5032,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,833,872,1057,,,,,,,,,874,4940,4955,5069,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1045,1070,1193,,,,,,,,,1071,8275,8315,8421,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,727,765,827,,,,,,,,,765,4310,4337,4397,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,679,714,774,,,,,,,,,717,4220,4221,4279,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,472,501,558,,,,,,,,,501,7053,7066,7122,,,,
mainnet,default,headless-kittypunch-swap-1,0,21210,,,,,21257,29807,,,29833,48481,,,,,,,48490,55435,,
mainnet,default,headless-kittypunch-swap-2,0,21163,,,,,,,21168,27176,27203,45340,,,,,,,45341,58816,,
