network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,1,472,506,525,,,,,,,507,3669,3685,3704,,,,
testnet,default,transfer-erc20-test,,,0,384,404,427,,,,,,,407,6792,6810,6830,,,,
testnet,default,transfer-cadence-soft-finality-test,,,1,555,601,652,,,,,602,3791,,,3828,3879,,,603,6969
testnet,default,transfer-cadence-test,,,0,306,350,394,,,,,351,3539,,,3578,6459,,,353,6732
mainnet,default,transfer-test,,,0,718,763,791,,,,,,,764,7200,7237,7262,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,410,442,510,,,,,441,7134,,,7134,7203,,,443,11424
testnet,ALCHEMY_URL,transfer-test,,,1,321,354,396,,,,,,,355,3644,3684,3716,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,327,354,406,,,,,,,357,3621,3641,3671,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,571,611,650,,,,,,,612,13531,13580,13605,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,261,304,324,,,,,,,305,3465,3492,3514,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,240,253,276,,,,,,,256,3420,3439,3460,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,590,611,640,,,,,,,611,7078,7079,7107,,,,
mainnet,default,headless-kittypunch-swap-3,0,17951,,,,,17967,85852,85872,101616,,,,,,,101619,111983,,
