network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,668,713,781,,,713,7594,7605,7674,,
testnet,default,transfer-erc20-test,0,642,663,737,,,665,7514,7556,7627,,
testnet,default,transfer-cadence-soft-finality-test,0,4638,4683,4790,4684,9063,,,9075,9176,4685,13483
testnet,default,transfer-cadence-test,0,701,750,827,751,6211,,,6212,10279,752,10612
mainnet,default,transfer-test,1,1094,1123,1290,,,1124,8079,8116,8193,,
testnet,ALCHEMY_URL,transfer-test,0,1328,1330,1577,,,1331,8647,8680,8769,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1136,1172,1388,,,1175,8196,8216,8429,,
mainnet,ALCHEMY_URL,transfer-test,0,821,866,954,,,867,7952,7957,8046,,
testnet,QUICKNODE_URL,transfer-test,0,727,764,833,,,765,7647,7651,7719,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,629,662,735,,,665,7557,7603,7674,,
mainnet,QUICKNODE_URL,transfer-test,0,763,764,841,,,765,7907,7907,7983,,
