network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,695,715,768,,,716,7389,7403,7448,,
testnet,default,transfer-erc20-test,0,494,510,568,,,513,7235,7250,7306,,
testnet,default,transfer-cadence-soft-finality-test,0,747,766,848,767,6234,,,6280,6370,768,9491
testnet,default,transfer-cadence-test,0,473,484,554,484,5983,,,5998,9560,486,10344
mainnet,default,transfer-test,0,667,713,767,,,714,13907,13927,13981,,
mainnet,default,transfer-cadence-soft-finality-test,0,717,752,852,753,5789,,,5804,5903,755,12340
testnet,ALCHEMY_URL,transfer-test,0,781,816,884,,,817,7606,7651,7709,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,549,561,615,,,563,7317,7353,7409,,
mainnet,ALCHEMY_URL,transfer-test,0,1064,1073,1184,,,1073,15108,15153,15258,,
testnet,QUICKNODE_URL,transfer-test,0,503,511,564,,,512,7182,7206,7252,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,493,510,566,,,513,7228,7248,7304,,
mainnet,QUICKNODE_URL,transfer-test,0,540,562,616,,,563,7302,7350,7404,,
