network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1750,1753,1814,,,,,,,1754,8596,8637,8697,,,,
testnet,default,transfer-erc20-test,,,0,927,957,1022,,,,,,,960,7812,7862,7924,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,554,591,705,,,,,591,6007,,,6009,6072,,,593,9207
testnet,default,transfer-cadence-test,,,0,573,608,719,,,,,609,7272,,,7283,9736,,,610,9402
mainnet,default,transfer-test,,,0,964,1002,1073,,,,,,,1002,7716,7734,7807,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,671,678,870,,,,,679,8319,,,8360,8564,,,680,12828
testnet,ALCHEMY_URL,transfer-test,,,0,1002,1050,1165,,,,,,,1051,8144,8187,8292,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1019,1056,1166,,,,,,,1058,8092,8141,8248,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,925,952,1046,,,,,,,953,8223,8237,8334,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,748,754,821,,,,,,,754,7603,7639,7704,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,753,755,827,,,,,,,758,7626,7653,7722,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,709,754,826,,,,,,,755,7454,7493,7564,,,,
mainnet,default,headless-kittypunch-swap-1,0,21212,,,,,21238,29880,29931,48256,,,,,,,48284,55786,,
