network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,407,452,487,,,453,3750,3773,3808,,
testnet,default,transfer-erc20-test,0,460,503,544,,,506,3832,3878,3917,,
testnet,default,transfer-cadence-soft-finality-test,0,476,514,871,515,3742,,,3774,3831,517,7971
testnet,default,transfer-cadence-test,0,335,373,433,374,3599,,,3639,6786,375,6774
mainnet,default,transfer-test,0,916,958,983,,,959,7393,7427,7451,,
mainnet,default,transfer-cadence-soft-finality-test,0,685,728,812,729,7272,,,7308,7391,730,12834
testnet,ALCHEMY_URL,transfer-test,0,621,655,741,,,656,4198,4238,4322,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,551,554,655,,,557,7277,7312,7359,,
mainnet,ALCHEMY_URL,transfer-test,0,928,956,1021,,,956,7630,7653,7709,,
testnet,QUICKNODE_URL,transfer-test,0,487,502,521,,,503,3661,3679,3697,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,485,502,525,,,505,6884,6897,6917,,
mainnet,QUICKNODE_URL,transfer-test,0,661,705,729,,,706,7133,7155,7179,,
