network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,876,902,934,,,903,4155,4180,4211,,
testnet,default,transfer-erc20-test,0,698,704,740,,,706,4046,4074,4150,,
testnet,default,transfer-cadence-soft-finality-test,1,457,485,519,486,3692,,,3707,3764,487,7872
testnet,default,transfer-cadence-test,0,491,518,577,519,4730,,,4743,7186,521,7857
mainnet,default,transfer-test,0,842,856,862,,,856,7097,7134,7139,,
mainnet,default,transfer-cadence-soft-finality-test,0,479,519,604,519,10547,,,10560,10624,521,13658
testnet,ALCHEMY_URL,transfer-test,0,548,556,594,,,556,3808,3833,3859,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,546,555,594,,,557,3781,3832,3858,,
mainnet,ALCHEMY_URL,transfer-test,0,844,856,883,,,857,7731,7752,7827,,
testnet,QUICKNODE_URL,transfer-test,0,454,454,462,,,455,6691,6737,6741,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,594,605,614,,,608,3635,3677,3684,,
mainnet,QUICKNODE_URL,transfer-test,0,459,503,509,,,504,3542,3582,3586,,
