network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,609,654,673,,,,,,,655,7030,7078,7096,,,,
testnet,default,transfer-erc20-test,,,0,399,402,425,,,,,,,405,6784,6828,6849,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,532,577,629,,,,,577,4840,,,4856,4908,,,579,8010
testnet,default,transfer-cadence-test,,,0,335,380,423,,,,,380,7760,,,7786,9466,,,382,9874
mainnet,default,transfer-test,,,0,1339,1359,1383,,,,,,,1360,7791,7826,7849,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,622,657,722,,,,,657,8402,,,8409,8476,,,659,11623
testnet,ALCHEMY_URL,transfer-test,,,0,1016,1059,1128,,,,,,,1060,7886,7889,7959,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,816,857,939,,,,,,,860,7702,7707,7780,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,889,908,974,,,,,,,909,7789,7823,7881,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,348,357,376,,,,,,,358,6737,6773,6792,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,337,353,376,,,,,,,356,6735,6777,6797,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,578,607,632,,,,,,,607,7039,7089,7113,,,,
mainnet,default,headless-kittypunch-swap-1,0,21442,,,,,21489,23601,23618,42454,,,,,,,42459,49802,,
