network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,611,656,687,,,,,,,,,657,7133,7176,7205,,,,
testnet,default,transfer-erc20-test,,,0,530,559,590,,,,,,,,,562,7012,7013,7040,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,622,652,715,,,,,,,653,7052,,,7089,7151,,,655,10260
testnet,default,transfer-cadence-test,,,0,421,452,527,,,,,,,452,5816,,,5839,8685,,,454,9019
mainnet,default,transfer-test,,,0,1068,1112,1148,,,,,,,,,1113,4430,4447,4483,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,647,671,747,,,,,,,671,6361,,,6408,6482,,,673,10625
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1369,1414,1621,,,,,,,,,1416,91418,120000,241033,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1346,1360,1561,,,,,,,,,1361,9087,9088,9168,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,477,507,535,,,,,,,,,508,6972,7021,7050,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,440,458,496,,,,,,,,,461,6920,6925,6953,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,635,660,705,,,,,,,,,660,7299,7323,7368,,,,
mainnet,default,headless-kittypunch-swap-1,0,21689,,,,,21737,24394,,,24430,43099,,,,,,,43144,46977,,
mainnet,default,headless-kittypunch-swap-2,0,3454,,,,,,,3491,6995,7041,25654,,,,,,,25678,32752,,
