network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,699,714,741,,,,,,,715,7168,7195,7220,,,,
testnet,default,transfer-erc20-test,,,0,375,408,441,,,,,,,410,6876,6892,6920,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,489,526,586,,,,,527,5810,,,5833,5895,,,528,10062
testnet,default,transfer-cadence-test,,,0,365,403,442,,,,,404,5655,,,5659,8642,,,406,8840
mainnet,default,transfer-test,,,0,921,919,951,,,,,,,920,7437,7463,7494,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,573,598,673,,,,,598,6324,,,6364,6457,,,599,12798
testnet,ALCHEMY_URL,transfer-test,,,0,907,917,973,,,,,,,918,7638,7653,7698,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,623,662,959,,,,,,,665,7338,7347,7396,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,625,662,718,,,,,,,663,7313,7347,7392,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,514,560,590,,,,,,,561,7056,7094,7130,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,341,358,390,,,,,,,361,6825,6841,6868,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,573,613,644,,,,,,,614,7134,7147,7184,,,,
mainnet,default,headless-kittypunch-swap-3,0,18317,,,,,18347,80034,80055,95796,,,,,,,95802,100626,,
