network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,807,811,841,,,811,4060,4095,4123,,
testnet,default,transfer-erc20-test,0,422,454,486,,,457,3704,3752,3783,,
testnet,default,transfer-cadence-soft-finality-test,0,507,544,608,545,3786,,,3821,3880,546,6975
testnet,default,transfer-cadence-test,0,459,498,541,499,3744,,,3776,7008,501,6935
mainnet,default,transfer-test,0,831,861,893,,,862,7405,7438,7480,,
mainnet,default,transfer-cadence-soft-finality-test,0,738,765,855,766,5582,,,5596,5669,767,10831
testnet,ALCHEMY_URL,transfer-test,0,858,859,948,,,860,4483,4503,4579,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,638,658,758,,,661,4232,4247,4334,,
mainnet,ALCHEMY_URL,transfer-test,0,900,914,993,,,914,4577,4605,4675,,
testnet,QUICKNODE_URL,transfer-test,0,387,404,433,,,405,3658,3690,3718,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,392,408,441,,,410,3662,3704,3733,,
mainnet,QUICKNODE_URL,transfer-test,0,497,505,536,,,505,3776,3787,3818,,
