network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,856,861,928,,,862,7718,7745,7811,,
testnet,default,transfer-erc20-test,0,602,611,681,,,613,7498,7542,7610,,
testnet,default,transfer-cadence-soft-finality-test,0,588,627,738,627,6232,,,6271,6377,629,9557
testnet,default,transfer-cadence-test,0,569,615,712,615,5120,,,5151,8403,617,8441
mainnet,default,transfer-test,0,1098,1113,1184,,,1114,8167,8196,8264,,
mainnet,default,transfer-cadence-soft-finality-test,0,856,895,1008,896,4748,,,4772,4883,897,9209
testnet,ALCHEMY_URL,transfer-test,0,1136,1165,1407,,,1166,9332,9358,9613,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1061,1064,1319,,,1067,8394,8440,8544,,
mainnet,ALCHEMY_URL,transfer-test,0,720,758,864,,,759,4471,4493,14741,,
testnet,QUICKNODE_URL,transfer-test,0,593,608,682,,,609,7466,7481,7548,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,581,610,681,,,613,7492,7530,7604,,
mainnet,QUICKNODE_URL,transfer-test,0,893,912,983,,,913,7971,7997,8067,,
