network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1160,1172,1222,,,,,,,,,1173,4538,4540,4577,,,,
testnet,default,transfer-erc20-test,,,0,453,459,489,,,,,,,,,461,3801,3829,3856,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,731,742,823,,,,,,,743,5005,,,5031,5098,,,744,7153
testnet,default,transfer-cadence-test,,,0,341,381,425,,,,,,,382,3612,,,3652,7420,,,384,7891
mainnet,default,transfer-test,,,0,935,969,1009,,,,,,,,,970,7585,7605,7644,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,638,685,767,,,,,,,686,7222,,,7222,7305,,,687,9346
testnet,ALCHEMY_URL,transfer-test,,,0,1372,1378,1596,,,,,,,,,1379,5515,5516,5619,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1261,1281,1386,,,,,,,,,1283,5515,5518,5629,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1634,1637,1838,,,,,,,,,1638,9165,9187,9300,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,1062,1073,1122,,,,,,,,,1074,4427,4445,4482,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,636,668,698,,,,,,,,,670,4012,4040,4069,,,,
mainnet,QUICKNODE_URL,transfer-test,,,1,829,867,907,,,,,,,,,868,7518,7556,7594,,,,
mainnet,default,headless-kittypunch-swap-1,0,20828,,,,,20861,23821,,,23827,42279,,,,,,,42329,49244,,
mainnet,default,headless-kittypunch-swap-2,0,2588,,,,,,,2591,6285,6290,24863,,,,,,,24896,31731,,
mainnet,default,headless-kittypunch-swap-3,0,18231,,,,,18256,52137,,,52149,67928,,,,,,,67974,75833,,
mainnet,default,headless-kittypunch-swap-4,0,1912,,,,,,,1943,6169,6202,22097,,,,,,,22129,30019,,
