network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,952,960,1035,,,,,,,961,7896,7940,8014,,,,
testnet,default,transfer-erc20-test,,,0,820,867,945,,,,,,,870,7830,7860,7935,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,596,635,746,,,,,635,6255,,,6298,6407,,,636,10729
testnet,default,transfer-cadence-test,,,0,577,614,719,,,,,615,7339,,,7351,10601,,,617,10683
mainnet,default,transfer-test,,,0,883,918,999,,,,,,,918,7678,7705,7785,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,735,781,908,,,,,781,6335,,,6341,6461,,,783,10928
testnet,ALCHEMY_URL,transfer-test,,,0,1126,1174,1280,,,,,,,1173,8519,8522,8641,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1020,1019,1144,,,,,,,1022,8143,8169,8338,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1069,1071,1197,,,,,,,1071,8239,8263,8357,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,713,713,788,,,,,,,714,7653,7654,7732,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,904,917,996,,,,,,,920,7857,7857,7934,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,643,664,746,,,,,,,665,7423,7448,7529,,,,
mainnet,default,headless-kittypunch-swap-1,0,20800,,,,,20805,23176,23176,41748,,,,,,,41783,48835,,
