network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,716,761,819,,,,,,,,,762,4263,4295,4351,,,,
testnet,default,transfer-erc20-test,,,0,612,659,724,,,,,,,,,662,4185,4186,4248,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,715,722,810,,,,,,,723,5146,,,5151,5242,,,724,8427
testnet,default,transfer-cadence-test,,,0,492,500,571,,,,,,,500,3816,,,3817,7559,,,502,8193
mainnet,default,transfer-test,,,1,652,657,715,,,,,,,,,658,7217,7224,7280,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,584,614,721,,,,,,,614,8530,,,8562,8662,,,616,8530
testnet,ALCHEMY_URL,transfer-test,,,0,1622,1664,1948,,,,,,,,,1664,6304,6313,6566,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1243,1264,1389,,,,,,,,,1266,5380,5395,5507,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,2482,2514,3071,,,,,,,,,2515,10291,10335,10460,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,602,608,669,,,,,,,,,609,4120,4138,4198,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,577,611,678,,,,,,,,,617,4119,4149,4212,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,675,708,765,,,,,,,,,709,7260,7282,7339,,,,
mainnet,default,headless-kittypunch-swap-1,0,20312,,,,,20349,23051,,,23055,41582,,,,,,,41584,48519,,
mainnet,default,headless-kittypunch-swap-2,0,2919,,,,,,,2957,6691,6735,24839,,,,,,,24873,31386,,
