network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,651,650,687,,,,,,,,,650,3936,3968,4002,,,,
testnet,default,transfer-erc20-test,,,0,615,655,695,,,,,,,,,657,3915,3923,3958,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,311,319,358,,,,,,,320,4550,,,4591,4654,,,321,7670
testnet,default,transfer-cadence-test,,,0,486,494,561,,,,,,,495,4774,,,4812,7579,,,497,7916
mainnet,default,transfer-test,,,0,1618,1655,1665,,,,,,,,,1656,14345,14361,14370,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,442,481,532,,,,,,,481,7618,,,7654,7706,,,483,11790
testnet,ALCHEMY_URL,transfer-test,,,0,473,502,551,,,,,,,,,503,3890,3924,3960,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,426,453,492,,,,,,,,,455,3768,3780,3816,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,596,605,648,,,,,,,,,606,7164,7205,7249,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,428,456,466,,,,,,,,,456,3522,3533,3541,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,330,354,367,,,,,,,,,357,3423,3432,3443,,,,
mainnet,QUICKNODE_URL,transfer-test,,,1,560,601,611,,,,,,,,,601,6886,6908,6918,,,,
mainnet,default,headless-kittypunch-swap-1,0,21040,,,,,21074,29503,,,29535,48052,,,,,,,48056,54523,,
mainnet,default,headless-kittypunch-swap-2,0,1943,,,,,,,1949,8475,8479,27042,,,,,,,27083,33208,,
