network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,519,555,581,,,556,7006,7032,7058,,
testnet,default,transfer-erc20-test,0,302,301,332,,,304,6756,6771,6800,,
testnet,default,transfer-cadence-soft-finality-test,0,513,555,615,556,5894,,,5921,5982,557,9085
testnet,default,transfer-cadence-test,0,336,375,414,376,5716,,,5757,8730,377,8898
mainnet,default,transfer-test,0,677,709,741,,,709,7209,7220,7251,,
mainnet,default,transfer-cadence-soft-finality-test,0,588,602,689,603,6316,,,6340,6419,604,12743
testnet,ALCHEMY_URL,transfer-test,0,434,456,504,,,457,7107,7124,7161,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,346,353,391,,,356,6937,6963,6999,,
mainnet,ALCHEMY_URL,transfer-test,0,455,455,492,,,456,7049,7073,7121,,
testnet,QUICKNODE_URL,transfer-test,0,306,304,331,,,305,6761,6777,6802,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,340,353,384,,,357,6808,6816,6844,,
mainnet,QUICKNODE_URL,transfer-test,0,360,403,435,,,404,13350,13396,13427,,
