network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,873,919,981,,,920,4476,4495,4556,,
testnet,default,transfer-erc20-test,0,1118,1122,1209,,,1124,4709,4737,4799,,
testnet,default,transfer-cadence-soft-finality-test,0,658,705,818,705,5207,,,5246,5355,707,7435
testnet,default,transfer-cadence-test,0,502,530,614,530,4893,,,4921,6817,532,8137
mainnet,default,transfer-test,0,891,918,989,,,919,7624,7654,7725,,
mainnet,default,transfer-cadence-soft-finality-test,0,684,726,843,727,9091,,,9096,9226,728,13513
testnet,ALCHEMY_URL,transfer-test,0,754,765,878,,,766,4498,4546,4643,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,700,714,839,,,717,4438,4444,4542,,
mainnet,ALCHEMY_URL,transfer-test,0,730,770,863,,,770,7767,7814,7908,,
testnet,QUICKNODE_URL,transfer-test,0,1026,1071,1141,,,1072,4712,4749,4818,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,909,918,994,,,921,4551,4598,4670,,
mainnet,QUICKNODE_URL,transfer-test,0,766,765,838,,,766,7469,7501,7573,,
