network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,356,357,366,,,358,6635,6636,6644,,
testnet,default,transfer-erc20-test,0,262,305,318,,,308,6584,6633,6643,,
testnet,default,transfer-cadence-soft-finality-test,0,342,349,391,349,5539,,,5553,5595,351,8668
testnet,default,transfer-cadence-test,0,239,247,268,248,6541,,,6573,9864,249,10708
mainnet,default,transfer-test,0,414,458,468,,,459,6743,6785,6794,,
mainnet,default,transfer-cadence-soft-finality-test,0,355,404,457,405,5224,,,5251,5303,406,10524
testnet,ALCHEMY_URL,transfer-test,0,608,611,645,,,612,7060,7093,7129,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,541,561,587,,,564,6984,6991,7024,,
mainnet,ALCHEMY_URL,transfer-test,0,447,459,479,,,460,6809,6836,6850,,
testnet,QUICKNODE_URL,transfer-test,0,228,254,264,,,255,6544,6580,6588,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,209,255,268,,,258,6536,6583,6593,,
mainnet,QUICKNODE_URL,transfer-test,0,394,407,417,,,408,6689,6733,6743,,
