network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,757,804,841,,,,,,,,,805,4098,4123,4159,,,,
testnet,default,transfer-erc20-test,,,1,442,451,493,,,,,,,,,454,3772,3782,3819,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,466,502,565,,,,,,,503,5793,,,5827,5863,,,504,7895
testnet,default,transfer-cadence-test,,,0,490,532,595,,,,,,,533,5802,,,5807,8503,,,535,8921
mainnet,default,transfer-test,,,0,622,663,673,,,,,,,,,664,6944,6964,6975,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,517,536,589,,,,,,,537,5157,,,5163,5215,,,538,10486
testnet,ALCHEMY_URL,transfer-test,,,0,457,503,549,,,,,,,,,504,7047,7085,7117,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,372,402,451,,,,,,,,,405,3694,3729,3770,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1216,1257,1293,,,,,,,,,1258,7752,7755,7786,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,111,149,158,,,,,,,,,150,6425,6439,6447,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,91,100,113,,,,,,,,,103,6375,6376,6386,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,381,404,414,,,,,,,,,405,13097,13136,13145,,,,
mainnet,default,headless-kittypunch-swap-1,0,21320,,,,,21348,22275,,,22305,41096,,,,,,,41105,47552,,
mainnet,default,headless-kittypunch-swap-2,0,2505,,,,,,,2535,5243,5258,23981,,,,,,,24012,30010,,
mainnet,default,headless-kittypunch-swap-3,0,18355,,,,,18354,19241,,,19259,34953,,,,,,,34994,44370,,
mainnet,default,headless-kittypunch-swap-4,0,1946,,,,,,,1961,4297,4322,20168,,,,,,,20192,27541,,
