network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,658,657,676,,,,,,,657,7034,7066,7085,,,,
testnet,default,transfer-erc20-test,,,0,331,352,375,,,,,,,355,6733,6760,6780,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,563,607,660,,,,,608,4820,,,4833,4888,,,610,9036
testnet,default,transfer-cadence-test,,,0,484,527,564,,,,,528,5849,,,5851,8644,,,529,9009
mainnet,default,transfer-test,,,0,584,607,631,,,,,,,608,7035,7062,7086,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,586,600,666,,,,,601,6733,,,6733,6798,,,602,9897
testnet,ALCHEMY_URL,transfer-test,,,0,1341,1362,1552,,,,,,,1363,9078,9086,9276,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1005,1008,1112,,,,,,,1011,8063,8080,8161,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,789,807,983,,,,,,,808,4909,4947,5042,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,377,406,427,,,,,,,407,6783,6825,6844,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,361,406,431,,,,,,,409,6784,6823,6843,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,647,659,683,,,,,,,660,7084,7132,7155,,,,
mainnet,default,headless-kittypunch-swap-1,0,21619,,,,,21622,24290,24300,42789,,,,,,,42841,49676,,
