network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,643,658,700,,,659,4018,4049,4090,,
testnet,default,transfer-erc20-test,0,506,508,560,,,511,3881,3902,3947,,
testnet,default,transfer-cadence-soft-finality-test,0,1446,1469,1544,1469,4764,,,4796,4878,1471,8002
testnet,default,transfer-cadence-test,0,465,507,562,508,3798,,,3834,6776,510,7041
mainnet,default,transfer-test,0,841,862,918,,,863,7604,7628,7683,,
mainnet,default,transfer-cadence-soft-finality-test,0,522,562,653,563,7193,,,7198,7305,564,11595
testnet,ALCHEMY_URL,transfer-test,0,660,660,724,,,660,7437,7471,7540,,
testnet,ALCHEMY_URL,transfer-erc20-test,1,591,609,671,,,612,4106,4151,4207,,
mainnet,ALCHEMY_URL,transfer-test,0,682,710,762,,,711,7464,7491,7541,,
testnet,QUICKNODE_URL,transfer-test,0,425,457,499,,,458,3843,3849,3890,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,438,456,507,,,458,3873,3897,3946,,
mainnet,QUICKNODE_URL,transfer-test,0,684,709,765,,,709,7446,7471,7526,,
